"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","X1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","CV","WVL","Damage","MA","comments","logsize_t","logsize_t1","ant_t","ant_t1","flower1_YN","occ_t","occ_t1"
"5681","4","133A",0,2016,4,1,1,1,0,0,0,0,"vacant",2017,0,0,1,6,0.5,0.5,0,"0",NA,"0",0,"",0,0,"",NA,"","0","2 m south of 4-64",0.0461175971812904,-0.934711655830436,"vacant","vacant",NA,"vac","vac"
"5682","4","133B",0,2016,2,2,1,2,0,0,0,0,"vacant",2017,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",0.163900632837674,NA,"vacant",NA,NA,"vac",NA
"5683","4","133C",0,2016,4,1,1,1,0,0,0,0,"vacant",2017,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",0.0461175971812904,NA,"vacant",NA,NA,"vac",NA
"5684","4","34X",0,2016,69,46,45,9,4,4,0,19,"liom",2017,0,0,1,78,55,49,5,"2",NA,"0",17,"liom",0,2,"",NA,"","0","",10.5293543925725,10.9190194999138,"liom","liom",NA,"occ","occ"
"5685","4","34Y",0,2016,78,82,65,27,9,9,0,23,"liom",2017,0,0,1,83,88,70,7,"28",NA,"0",54,"liom",0,0,"",NA,"","0","",11.6111028751886,11.817559548792,"liom","liom",NA,"occ","occ"
"5686","4","59X",0,2016,78,60,59,13,1,1,0,18,"liom",2017,0,0,1,84,60,52,12,"2",NA,"1",20,"liom",0,0,"",NA,"","0","",11.1884846878542,11.141343416375,"liom","liom",NA,"occ","occ"
"5687","4","89Y",0,2016,126,66,58,15,24,26,2,24,"liom",2017,0,0,1,125,63,41,13,"6",NA,"0",23,"liom",0,0,"",NA,"","0","",11.7503739131031,11.3906244105266,"liom","liom",NA,"occ","occ"
"5688","4","TR10",1,2016,57,36,32,9,5,5,0,19,"liom",2017,0,0,1,58,48,38,1,"5",NA,"5",12,"liom",0,0,"",NA,"","0","",9.75559555312827,10.2426664779949,"liom","liom",NA,"occ","occ"
"5689","4","TR11",1,2016,53,42,41,0,0,0,0,0,"vacant",2017,0,0,1,52,46,37,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",10.0815020040868,10.0624538091161,"vacant","vacant",NA,"vac","vac"
"5690","4","TR13",1,2016,65,43,30,10,0,0,0,7,"liom",2017,0,0,1,66,41,26,3,"0",NA,"0",0,"",0,0,"",NA,"","0","",10.0288350271339,9.87256885574987,"liom","vacant",NA,"occ","vac"
"5691","4","TR14",1,2016,80,50,30,0,0,0,0,0,"vacant",2017,0,0,1,83,46,29,1,"0",NA,"0",0,"",0,0,"",NA,"","0","",10.4196087789632,10.3273457098107,"vacant","vacant",NA,"vac","vac"
"5692","4","TR2",1,2016,63,61,50,29,4,4,0,14,"liom",2017,0,0,1,71,78,49,3,"19",NA,"0",30,"liom",1,0,"",NA,"","0","many small beetles in pollen",10.8357240039577,11.2245829249,"liom","liom",NA,"occ","occ"
"5693","4","TR3",1,2016,76,60,54,5,0,0,0,3,"crem",2017,0,0,1,82,62,60,12,"0",NA,"0",12,"liom",0,0,"",NA,"","0","",11.0766591120168,11.2882902116723,"crem","liom",NA,"occ","occ"
"5694","4","TR4",1,2016,84,87,50,28,1,18,17,12,"liom",2017,0,0,1,98,88,75,27,"25",NA,"3",61,"liom",0,1,"",NA,"","0","",11.5443075254411,12.0459967552256,"liom","liom",NA,"occ","occ"
"5695","4","TR5",1,2016,67,45,49,27,0,0,0,6,"liom",2017,0,0,1,64,59,55,24,"0",NA,"0",14,"liom",0,0,"",NA,"","0","",10.5648110588725,10.9048088550902,"liom","liom",NA,"occ","occ"
"5696","4","TR6",1,2016,53,54,44,28,0,0,0,17,"liom",2017,0,0,1,57,72,43,4,"0",NA,"0",13,"liom",0,0,"",NA,"","0","",10.4137557458348,10.8064443995026,"liom","liom",NA,"occ","occ"
"5697","4","TR7",1,2016,40,45,41,20,6,6,0,20,"liom",2017,0,0,1,49,48,46,22,"0",NA,"0",15,"liom",0,0,"",NA,"","0","",9.87110292156246,10.2519387375921,"liom","liom",NA,"occ","occ"
"5698","4","TR9",1,2016,50,34,25,0,0,0,0,0,"vacant",2017,0,0,1,56,33,23,1,"0",NA,"0",2,"liom",0,0,"",NA,"","0","",9.34062676818109,9.34958394714696,"vacant","liom",NA,"vac","occ"
"5699","5","1",0,2016,98,101,64,9,10,12,2,3,"for",2017,0,0,1,97,108,73,13,"5",NA,"3",14,"liom",0,0,"",NA,"","1","aphids (winged and unwinged) on flowers, liom doesn't seem to care",12.0703873014132,12.2452339159765,"other","liom",NA,"occ","occ"
"5700","5","2",0,2016,51,56,48,0,0,0,0,0,"vacant",2017,0,0,1,53,59,49,0,"0",NA,"0",21,"for",0,0,"",NA,"","0","",10.4941363059486,10.6080832427421,"vacant","other",NA,"vac","occ"
"5701","5","3",0,2016,47,59,42,9,1,1,0,4,"crem",2017,0,0,1,49,63,50,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",10.3539175103341,10.6201248104768,"crem","vacant",NA,"occ","vac"
"5702","5","4",0,2016,82,72,52,3,0,0,0,3,"crem",2017,0,0,1,79,79,63,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",11.3208112534158,11.5546308426111,"crem","vacant",NA,"occ","vac"
"5703","5","5",0,2016,55,22,12,3,0,0,0,0,"vacant",2017,0,0,1,11,22,14,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",8.3335831094063,6.8384620246521,"vacant","vacant",NA,"vac","vac"
"5704","5","6",0,2016,78,54,52,2,0,1,1,0,"vacant",2017,0,0,1,80,60,51,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",10.9571158898552,11.0746159122401,"vacant","vacant",NA,"vac","vac"
"5705","5","7",0,2016,76,82,78,31,14,17,3,2,"for",2017,0,0,1,89,89,83,23,"2",NA,"2",12,"liom",0,0,"",NA,"","0","3 for",11.7546098456955,12.0571541983006,"other","liom",NA,"occ","occ"
"5706","5","8",0,2016,57,44,21,3,0,0,0,0,"vacant",2017,0,0,1,58,42,23,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",9.66535468256733,9.6827464252792,"vacant","vacant",NA,"vac","vac"
"5707","5","9",0,2016,78,76,58,10,3,3,0,0,"vacant",2017,0,0,1,80,70,45,4,"0",NA,"0",11,"liom",0,0,"",NA,"","0","",11.4259173015329,11.1454197663419,"vacant","liom",NA,"vac","occ"
"5708","5","11",0,2016,122,90,42,5,3,4,1,5,"liom",2017,0,0,1,112,89,43,0,"8",NA,"0",46,"liom",0,0,"",NA,"","0","",11.8431537648475,11.7576315914093,"liom","liom",NA,"occ","occ"
"5709","5","12",0,2016,11,8,7,0,0,0,0,0,"vacant",2017,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",5.0875245499443,NA,"vacant",NA,NA,"vac",NA
"5710","5","13",0,2016,19,14,11,0,0,0,0,0,"vacant",2017,0,0,1,24,19,12,2,"0",NA,"0",4,"liom",0,0,"",NA,"","0","",6.65571950384435,7.31955711425975,"vacant","liom",NA,"vac","occ"
"5711","5","14",0,2016,42,26,19,0,0,0,0,0,"vacant",2017,0,0,1,28,9,8,2,"0",NA,"0",4,"liom",0,0,"",NA,"","0","mostly dead",8.62452347276552,6.27216007322914,"vacant","liom",NA,"vac","occ"
"5712","5","15",0,2016,147,144,74,20,15,24,9,3,"liom",2017,0,0,1,155,122,98,17,"6",NA,"14",18,"liom",1,8,"",NA,"","0","",13.0329515872984,13.1042090845655,"liom","liom",NA,"occ","occ"
"5713","5","16",0,2016,53,46,24,0,0,0,0,0,"vacant",2017,0,0,1,53,40,37,2,"0",NA,"0",4,"liom",0,0,"",NA,"","0","1 for",9.74081127259235,9.931431632201,"vacant","liom",NA,"vac","occ"
"5714","5","17",0,2016,41,22,15,4,0,0,0,0,"vacant",2017,0,0,1,51,31,25,4,"0",NA,"0",3,"liom",0,0,"",NA,"","0","",8.20893676693426,9.25605788913613,"vacant","liom",NA,"vac","occ"
"5715","5","18",0,2016,114,82,59,9,0,2,2,0,"vacant",2017,0,0,1,111,81,64,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",11.9072471040923,11.936526561095,"vacant","vacant",NA,"vac","vac"
"5716","5","19",0,2016,33,29,23,1,0,0,0,0,"vacant",2017,0,0,1,33,30,26,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",8.67252387357084,8.82073981787829,"vacant","vacant",NA,"vac","vac"
"5717","5","20",0,2016,64,88,68,2,0,0,0,1,"crem",2017,0,0,1,72,103,64,1,"0",NA,"0",14,"crem",0,0,"",NA,"","0","",11.5321239728003,11.7861826187911,"crem","crem",NA,"occ","occ"
"5718","5","21",0,2016,78,83,74,26,4,6,2,4,"liom",2017,0,0,1,79,91,73,14,"1",NA,"2",10,"liom",0,0,"",NA,"","0","",11.7427293123277,11.8427095830569,"liom","liom",NA,"occ","occ"
"5719","5","22",0,2016,46,60,42,27,0,0,0,0,"vacant",2017,0,0,1,56,66,48,12,"0",NA,"0",9,"liom",0,0,"",NA,"","0","2 for",10.3521158979991,10.7712774624656,"vacant","liom",NA,"vac","occ"
"5720","5","23",0,2016,63,51,42,7,7,7,0,3,"crem",2017,0,0,1,73,58,47,6,"3",NA,"3",18,"liom",0,0,"",NA,"","0","",10.4818625876396,10.8719090164049,"crem","liom",NA,"occ","occ"
"5721","5","24",0,2016,56,52,34,18,0,0,0,0,"vacant",2017,0,0,1,38,55,42,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",10.2075751581837,10.0605369916747,"vacant","vacant",NA,"vac","vac"
"5722","5","27",0,2016,75,67,52,5,0,0,0,9,"liom",2017,0,0,1,74,83,78,1,"0",NA,"0",0,"",0,0,"",NA,"","0","",11.1492639747009,11.7404026981146,"liom","vacant",NA,"occ","vac"
"5723","5","28",0,2016,68,92,47,14,10,14,4,0,"vacant",2017,0,0,1,60,102,65,9,"0",NA,"3",17,"liom",0,0,"",NA,"","0","",11.361984446379,11.6038610619971,"vacant","liom",NA,"vac","occ"
"5724","5","29",0,2016,96,101,64,5,1,2,1,0,"vacant",2017,0,0,1,97,102,75,5,"0",NA,"3",3,"liom",0,1,"",NA,"","0","",12.0497680142105,12.2005393185926,"vacant","liom",NA,"vac","occ"
"5725","5","31",0,2016,106,66,49,2,0,0,0,1,"liom",2017,0,0,1,105,66,40,2,"0",NA,"0",2,"liom",0,0,"",NA,"","0","",11.4268322257801,11.2543674133232,"liom","liom",NA,"occ","occ"
"5726","5","32",0,2016,113,71,49,2,7,13,6,7,"for",2017,0,0,1,114,64,49,6,"1",NA,"2",12,"liom",0,0,"",NA,"","0","",11.5759001792179,11.4645029607607,"other","liom",NA,"occ","occ"
"5727","5","33",0,2016,12,10,9,3,0,0,0,0,"vacant",2017,0,0,1,17,14,8,3,"0",NA,"0",4,"for",0,0,"",NA,"","0","",5.64731348306239,6.28882712571436,"vacant","other",NA,"vac","occ"
"5728","5","34",0,2016,56,50,46,3,0,0,0,2,"liom",2017,0,0,1,43,53,30,0,"0",NA,"0",0,"",0,0,"",NA,"","0","mostly dead",10.4275769486123,9.87241020622827,"liom","vacant",NA,"occ","vac"
"5729","5","35",0,2016,77,67,52,0,0,0,0,0,"vacant",2017,0,0,1,53,44,23,4,"0",NA,"0",4,"liom",0,0,"",NA,"","0","",11.1755812830183,9.65320602727556,"vacant","liom",NA,"vac","occ"
"5730","5","36",0,2016,33,33,27,7,0,0,0,4,"liom",2017,0,0,1,30,34,24,8,"0",NA,"0",4,"liom",0,0,"",NA,"","0","",8.95872556085219,8.7956122776965,"liom","liom",NA,"occ","occ"
"5731","5","37",0,2016,31,28,18,6,0,0,0,4,"liom",2017,0,0,1,42,30,17,6,"0",NA,"0",18,"liom",0,0,"",NA,"","0","",8.36479887240485,8.711493696645,"liom","liom",NA,"occ","occ"
"5732","5","38",0,2016,119,95,32,3,3,3,0,2,"unk",2017,0,0,1,123,100,29,0,"0",NA,"0",5,"liom",0,0,"",1,"","0","1 GERST",11.7410265409702,11.8053380390373,"other","liom",NA,"occ","occ"
"5733","5","39",0,2016,22,15,9,3,0,0,0,0,"vacant",2017,0,0,1,24,25,16,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",6.72067898899572,7.87872683869807,"vacant","vacant",NA,"vac","vac"
"5734","5","40",0,2016,9,7,2,2,0,0,0,0,"vacant",2017,0,0,1,16,11,5,3,"0",NA,"0",8,"liom",0,0,"",NA,"","0","",3.86520260695017,5.59129504166085,"vacant","liom",NA,"vac","occ"
"5735","5","41",0,2016,141,107,98,11,7,7,0,12,"liom",2017,0,0,1,140,120,100,4,"0",NA,"0",0,"",0,0,"",NA,"","0","",12.8683087235965,13.0024263902555,"liom","vacant",NA,"occ","vac"
"5736","5","42",0,2016,66,64,53,0,0,0,0,1,"unk",2017,0,0,1,65,62,62,10,"0",NA,"0",13,"liom",0,0,"",NA,"","0","",10.9875314865634,11.0884792760472,"other","liom",NA,"occ","occ"
"5737","5","43",0,2016,116,101,78,3,6,11,5,1,"liom",2017,0,0,1,140,105,60,4,"1",NA,"3",8,"liom",0,0,"",NA,"","0","",12.4018906777294,12.427062245352,"liom","liom",NA,"occ","occ"
"5738","5","44",0,2016,6,3,1.5,1,0,0,0,0,"vacant",2017,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",2.07344313772211,NA,"vacant",NA,NA,"vac",NA
"5739","5","47",0,2016,10,12,10,1,0,0,0,0,"vacant",2017,0,0,1,6,7,3,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",5.75819887465219,3.67045853015766,"vacant","vacant",NA,"vac","vac"
"5740","5","49",0,2016,30,16,13,4,0,0,0,0,"vacant",2017,0,0,1,30,22,18,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",7.40931791657661,8.05248516483154,"vacant","vacant",NA,"vac","vac"
"5741","5","50",0,2016,49,29,24,4,0,0,0,2,"unk",2017,0,0,1,58,27,25,6,"0",NA,"0",14,"liom",0,0,"",NA,"","0","",9.10593300015638,9.23645932265078,"other","liom",NA,"occ","occ"
"5742","5","52",0,2016,57,35,22,9,0,0,0,0,"vacant",2017,0,0,1,58,37,26,5,"0",NA,"0",8,"liom",0,0,"",NA,"","0","",9.40268267844516,9.62024133827099,"vacant","liom",NA,"vac","occ"
"5743","5","53",0,2016,11,7,5,1,0,0,0,0,"vacant",2017,0,0,1,8,6,5,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",4.64123744731588,4.14876096221809,"vacant","vacant",NA,"vac","vac"
"5744","5","54",0,2016,15,16,12,5,0,0,0,0,"vacant",2017,0,0,1,15,20,14,2,"0",NA,"0",0,"",0,0,"",NA,"","0","",6.64598809639413,7.03430012527604,"vacant","vacant",NA,"vac","vac"
"5745","5","56",0,2016,27,23,15,5,0,0,0,0,"vacant",2017,0,0,1,26,19,11,0,"0",NA,"0",0,"",0,0,"",NA,"","0","dying?",7.84453806039861,7.3340201762873,"vacant","vacant",NA,"vac","vac"
"5746","5","62",0,2016,13,8,5,2,0,0,0,0,"vacant",2017,0,0,1,14,5,4,0,"0",NA,"0",3,"liom",0,0,"",NA,"","0","",4.96837694732612,4.30703535922921,"vacant","liom",NA,"vac","occ"
"5747","5","63",0,2016,22,13,6,1,0,0,0,0,"vacant",2017,0,0,1,21,8,5,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",6.25344928663271,5.447950027588,"vacant","vacant",NA,"vac","vac"
"5748","5","64",0,2016,13,3,3,1,0,0,0,0,"vacant",2017,0,0,1,15,8,3,2,"0",NA,"0",0,"",0,0,"",NA,"","0","2 m SE of 5-24 (uphill)",3.42199717085916,4.77736962164046,"vacant","vacant",NA,"vac","vac"
"5749","5","65",0,2016,11,7,5,3,0,0,0,0,"vacant",2017,0,0,1,14,13,11,2,"0",NA,"0",0,"",0,1,"",NA,"","0","Alive, 2.5 m uphill from 5-3",4.64123744731588,6.26869386525266,"vacant","vacant",NA,"vac","vac"
"5750","5","66",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,1,NA,12,4,1.5,2,"0",NA,"0",2,"liom",0,0,"",NA,"","0","“cholla back girl”",NA,3.16793170920636,NA,"liom",NA,NA,"occ"
"5751","5","67A",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,1,NA,5,1.3,1,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",NA,0.548785033245817,NA,"vacant",NA,NA,"vac"
"5752","5","67B",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,1,NA,5.5,1.6,1.4,1,"0",NA,"0",0,"",0,0,"",NA,"","0","",NA,1.17550154451615,NA,"vacant",NA,NA,"vac"
"5753","6","1",0,2016,131,127,92,18,40,47,7,12,"liom",2017,0,0,1,134,131,88,21,"1",NA,"4",39,"liom",0,0,"",NA,"","0","",12.9268696577757,12.9495121345254,"liom","liom",NA,"occ","occ"
"5754","6","2",0,2016,40,30,27,0,0,0,0,0,"vacant",2017,0,0,1,44,40,26,5,"0",NA,"0",5,"liom",0,0,"",NA,"","0","",9.04851086472455,9.43702799291262,"vacant","liom",NA,"vac","occ"
"5755","6","3",0,2016,71,88,71,0,0,0,0,0,"vacant",2017,0,0,1,72,87,71,8,"1",NA,"1",19,"liom",0,0,"",NA,"","0","",11.6740171564233,11.6753850600115,"vacant","liom",NA,"vac","occ"
"5756","6","4",0,2016,95,107,104,35,24,29,5,18,"liom",2017,0,0,1,100,108,106,12,"0",NA,"0",38,"liom",0,0,"",NA,"","1","new tag!",12.5311220334942,12.6106510909733,"liom","liom",NA,"occ","occ"
"5757","6","5",0,2016,58,39,20,0,0,0,0,0,"vacant",2017,0,0,1,63,37,22,4,"0",NA,"0",16,"liom",0,0,"",NA,"","0","",9.48904677329937,9.57173848914448,"vacant","liom",NA,"vac","occ"
"5758","6","6",0,2016,32,27,22,1,0,0,0,0,"vacant",2017,0,0,1,45,29,21,4,"0",NA,"0",9,"liom",0,0,"",NA,"","0","",8.52290537396249,8.90423737556812,"vacant","liom",NA,"vac","occ"
"5759","6","7",0,2016,63,70,56,15,2,2,0,3,"liom",2017,0,0,1,64,69,67,5,"0",NA,"0",28,"liom",0,0,"",NA,"","0","",11.089227415236,11.2577217297733,"liom","liom",NA,"occ","occ"
"5760","6","9",0,2016,62,64,39,5,0,0,0,6,"liom",2017,0,0,1,63,73,46,6,"0",NA,"0",29,"liom",0,0,"",NA,"","0","unk. new growth x2",10.6701212364459,10.9749105875561,"liom","liom",NA,"occ","occ"
"5761","6","11",0,2016,49,23,15,0,0,0,0,0,"vacant",2017,0,0,1,51,28,22,0,"0",NA,"0",0,"liom",0,0,"",NA,"","0","",8.44052149250491,9.02940051852213,"vacant","liom",NA,"vac","occ"
"5762","6","12",0,2016,89,54,48,3,0,0,0,3,"liom",2017,0,0,1,72,60,40,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",11.0121108712422,10.7605353659337,"liom","vacant",NA,"occ","vac"
"5763","6","13",0,2016,120,111,84,3,45,49,4,29,"liom",2017,0,0,1,110,115,80,5,"1",NA,"1",26,"liom",0,0,"",NA,"","0","",12.607019734851,12.5200083578614,"liom","liom",NA,"occ","occ"
"5764","6","14",0,2016,29,29,21,2,0,0,0,0,"vacant",2017,0,0,1,29,20,16,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",8.46487071578428,7.8078625818402,"vacant","vacant",NA,"vac","vac"
"5765","6","17",0,2016,92,55,48,0,17,17,0,21,"liom",2017,0,0,1,88,54,47,5,"3",NA,"1",25,"liom",0,0,"",NA,"","0","",11.0647754284498,10.9811067231022,"liom","liom",NA,"occ","occ"
"5766","6","18",0,2016,81,54,39,10,5,5,0,12,"liom",2017,0,0,1,84,62,40,7,"15",NA,"0",39,"liom",0,0,"",NA,"","1","",10.7331770159205,10.9542913003534,"liom","liom",NA,"occ","occ"
"5767","6","20",0,2016,9,19,3,0,0,0,0,0,"vacant",2017,0,0,1,10,12,3,2,"0",NA,"0",0,"",0,0,"",NA,"","0","plant mostly dead",5.65283835899436,4.99221437013997,"vacant","vacant",NA,"vac","vac"
"5768","6","21",0,2016,83,90,79,0,1,1,0,1,"liom",2017,0,0,1,83,89,81,4,"0",NA,"0",4,"liom",0,0,"",NA,"","0","",11.9521669125843,11.9639663568386,"liom","liom",NA,"occ","occ"
"5769","6","22",0,2016,62,53,31,4,0,0,0,0,"vacant",2017,0,0,1,50,56,24,0,"0",NA,"0",2,"liom",0,0,"",NA,"","0","plant mostly dead",10.2622968576732,9.94960514971742,"vacant","liom",NA,"vac","occ"
"5770","6","23",0,2016,64,51,26,6,0,0,0,2,"liom",2017,0,0,1,60,50,27,7,"0",NA,"0",0,"",0,0,"",NA,"","0","3 m downhill of 5-34",10.1200228020085,10.055484280871,"liom","vacant",NA,"occ","vac"
"5771","6","24",0,2016,87,120,102,2,48,55,7,2,"for",2017,0,0,1,93,118,94,11,"3",NA,"5",16,"liom",0,0,"",NA,"","0","unk new growth x10",12.5447917573407,12.5193009174388,"other","liom",NA,"occ","occ"
"5772","6","28",0,2016,74,105,50,5,1,1,0,0,"vacant",2017,0,0,1,83,107,86,2,"0",NA,"3",0,"",0,0,"",NA,"","0","",11.6644442019842,12.2177498605479,"vacant","vacant",NA,"vac","vac"
"5773","6","29",0,2016,124,155,125,30,25,30,5,7,"liom",2017,0,0,1,120,168,107,7,"3",NA,"7",25,"liom",0,0,"",NA,"","0","",13.363389646885,13.2945628130567,"liom","liom",NA,"occ","occ"
"5774","6","30",0,2016,25,29,29,9,0,0,0,0,"vacant",2017,0,0,1,35,31,28,12,"0",NA,"0",19,"liom",0,0,"",NA,"","0","new tag!",8.61329072090255,8.98395182424236,"vacant","liom",NA,"vac","occ"
"5775","6","31",0,2016,151,158,134,35,25,40,15,1,"liom",2017,0,0,1,148,160,127,6,"3",NA,"3",15,"liom",0,0,"",NA,"","0","growing at angle, hard to measure",13.644316316293,13.5897055802249,"liom","liom",NA,"occ","occ"
"5776","6","32",0,2016,63,60,55,4,0,0,0,0,"vacant",2017,0,0,1,61,60,52,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",10.9065278580595,10.821400481705,"vacant","vacant",NA,"vac","vac"
"5777","6","34",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,"",2017,0,0,1,70,44,41,2,"0",NA,"0",8,"liom",0,0,"",NA,"","0","no 2016 data",NA,10.4073266299715,NA,"liom",NA,NA,"occ"
"5778","6","35",0,2016,129,138,82,56,6,8,2,11,"liom",2017,0,0,1,175,157,120,17,"20",NA,"5",36,"liom",0,0,"",NA,"","1","",12.9205963720079,13.6863498612397,"liom","liom",NA,"occ","occ"
"5779","6","36",0,2016,41,24,20,4,0,0,0,3,"liom",2017,0,0,1,42,27,24,0,"0",NA,"0",3,"liom",0,0,"",NA,"","0","",8.55548020948234,8.87484975867353,"liom","liom",NA,"occ","occ"
"5780","6","38",0,2016,27,14,9,2,0,0,0,3,"liom",2017,0,0,1,24,15,15,1,"0",NA,"0",14,"liom",0,0,"",NA,"","0","",6.84035417280414,7.25397746861377,"liom","liom",NA,"occ","occ"
"5781","6","40",0,2016,89,36,33,2,2,2,0,5,"liom",2017,0,0,1,61,38,35,3,"0",NA,"0",13,"liom",0,0,"",NA,"","0","",10.2303782538682,9.9653216214116,"liom","liom",NA,"occ","occ"
"5782","6","41",0,2016,91,113,82,19,34,36,2,0,"vacant",2017,0,0,1,85,110,79,8,"0",NA,"12",0,"",0,1,"",NA,"","0","",12.3303874985859,12.1996741615511,"vacant","vacant",NA,"vac","vac"
"5783","6","42",0,2016,57,44,42,6,0,0,0,0,"vacant",2017,0,0,1,47,24,7,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",10.2252747352831,7.99165088562186,"vacant","vacant",NA,"vac","vac"
"5784","6","43",0,2016,55,73,40,3,7,7,0,0,"vacant",2017,0,0,1,56,72,34,0,"0",NA,"0",8,"crem",0,0,"",NA,"","0","",10.7356376975987,10.6257587539008,"vacant","crem",NA,"vac","occ"
"5785","6","44",0,2016,83,52,50,13,7,9,2,0,"vacant",2017,0,0,1,85,53,41,3,"2",NA,"1",9,"liom",0,0,"",NA,"","0","",10.9423151093066,10.8027696959718,"vacant","liom",NA,"vac","occ"
"5786","6","45",0,2016,108,70,62,4,6,6,0,5,"crem",2017,0,0,1,99,68,26,0,"0",NA,"0",5,"liom",0,0,"",NA,"","0","",11.7212639472385,10.9552382896161,"crem","liom",NA,"occ","occ"
"5787","6","46",0,2016,24,8,8,0,0,0,0,0,"vacant",2017,0,0,1,25,12,8,1,"0",NA,"0",0,"",0,0,"",NA,"","0","",5.99676014976902,6.48386924691769,"vacant","vacant",NA,"vac","vac"
"5788","6","47",0,2016,59,41,26,6,0,0,0,0,"vacant",2017,0,0,1,63,39,26,1,"0",NA,"1",1,"liom",0,0,"",NA,"","0","",9.76045155762916,9.76543814112432,"vacant","liom",NA,"vac","occ"
"5789","6","49",0,2016,49,36,31,2,0,0,0,0,"vacant",2017,0,0,1,56,36,34,5,"0",NA,"0",0,"",0,0,"",NA,"","0","",9.57473441183407,9.79587104977538,"vacant","vacant",NA,"vac","vac"
"5790","6","50",0,2016,82,43,67,9,0,0,0,0,"vacant",2017,0,0,1,87,42,54,5,"0",NA,"0",24,"liom",0,0,"",NA,"","0","",11.0812088537906,10.8681333765318,"vacant","liom",NA,"vac","occ"
"5791","6","51",0,2016,89,121,76,9,9,12,3,0,"vacant",2017,0,0,1,105,115,58,6,"0",NA,"0",0,"",0,0,"",NA,"","0","a lot of dead wood in the middle making it look like two plants",12.3285727021496,12.2340724140946,"vacant","vacant",NA,"vac","vac"
"5792","6","53",0,2016,61,56,39,10,0,0,0,0,"vacant",2017,0,0,1,69,56,48,0,"0",NA,"0",1,"crem",0,0,"",NA,"","0","",10.4921565223159,10.7964171778215,"vacant","crem",NA,"vac","occ"
"5793","6","55",0,2016,68,52,51,6,0,0,0,0,"vacant",2017,0,0,1,73,65,49,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",10.7624945565769,11.0363852128789,"vacant","vacant",NA,"vac","vac"
"5794","6","58",0,2016,52,34,24,5,0,0,0,7,"liom",2017,0,0,1,54,36,25,3,"0",NA,"0",13,"liom",0,0,"",NA,"","0","",9.34565861461578,9.4842606498524,"liom","liom",NA,"occ","occ"
"5795","6","60",0,2016,80,76,52,8,14,14,0,6,"liom",2017,0,0,1,79,84,51,1,"0",NA,"0",3,"liom",0,0,"",NA,"","0","",11.3596160374546,11.4535262842854,"liom","liom",NA,"occ","occ"
"5796","6","61",0,2016,85,81,42,6,4,4,0,0,"vacant",2017,0,0,1,98,75,38,0,"0",NA,"0",0,"",0,0,"",NA,"","0","",11.3405488421767,11.3132719910368,"vacant","vacant",NA,"vac","vac"
"5797","6","66",0,2016,6,12,11,0,0,0,0,0,"vacant",2017,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",5.33627677602786,NA,"vacant",NA,NA,"vac",NA
"5798","6","68",0,2016,91,88,53,10,6,10,4,4,"crem",2017,0,0,1,102,62,45,7,"7",NA,"2",28,"liom",0,0,"",NA,"","0","",11.6819081622147,11.2441593571496,"crem","liom",NA,"occ","occ"
"5799","6","69",0,2016,34,17,15,3,0,0,0,0,"vacant",2017,0,0,1,40,20,12,0,"0",NA,"0",2,"liom",0,0,"",NA,"","0","",7.73136120515712,7.8938801346549,"vacant","liom",NA,"vac","occ"
